"","decimalLatitude","decimalLongitude","family","species","year","month","day","recordedBy","identifiedBy","sex","stateProvince","locality","coordinatePrecision","uid"
"7634",42.2711984723,-8.6611331367,NA,"Bombus pascuorum",2019,7,15,"victoriacabaleiro","victoriacabaleiro",NA,NA,"Pontevedra, España",122,"i2_inaturalist_7634"
"7635",41.4468438,-8.2820569,NA,"Bombus ruderatus",2019,7,16,"daniel_ferreira","daniel_ferreira",NA,NA,"4810 Guimarães, Portugal",189,"i2_inaturalist_7635"
"7636",42.9282040279,-7.4012010417,NA,"Bombus ruderatus",2010,8,15,"jose_castro","jose_castro",NA,NA,"Lugo, España",1134,"i2_inaturalist_7636"
"7640",42.2716086122,-8.6615603417,NA,"Bombus lucorum",2019,7,5,"victoriacabaleiro","victoriacabaleiro",NA,NA,"Lugar Riofrio, 50, 36320 Redondela, Pontevedra, España",175,"i2_inaturalist_7640"
"7641",37.8695869446,-4.785422802,NA,"Apis mellifera",2019,3,26,"raduandreiu","raduandreiu",NA,NA,"Parque Cruz Conde, Córdoba, Spain",NA,"i2_inaturalist_7641"
"7644",41.1552089,-7.7981247,NA,"Apis mellifera",2019,6,25,"coeller","coeller",NA,NA,"Rua do Relógio do Sol, 261, 5100-424 Lamego, Portugal",190,"i2_inaturalist_7644"
"7646",38.539222,-8.0143643,NA,"Apis mellifera",2019,6,18,"coeller","coeller",NA,NA,"7000 Nossa Sra. de Guadalupe, Portugal",188,"i2_inaturalist_7646"
"7647",38.7925846,-9.3935849,NA,"Apis mellifera",2019,6,17,"coeller","coeller",NA,NA,"Estrada da Pena, 2710 Sintra, Portugal",1099,"i2_inaturalist_7647"
"7648",38.8113883333,-9.449835,NA,"Apis mellifera",2019,7,14,"pbeja65","pbeja65",NA,NA,"2705 Colares, Portugal",NA,"i2_inaturalist_7648"
"7649",38.8112433333,-9.4493433333,NA,"Bombus pascuorum",2019,7,14,"pbeja65","pbeja65",NA,NA,"2705 Colares, Portugal",NA,"i2_inaturalist_7649"
"7650",38.5222212967,-9.1435256652,NA,"Xylocopa cantabrita",2019,7,14,"marioestevens","marioestevens",NA,NA,"Sesimbra, Portugal",10,"i2_inaturalist_7650"
"7652",43.2796706399,-8.3065854,NA,"Apis mellifera",2018,7,4,"manucernadas","manucernadas",NA,NA,"15659 Bribes, A Coruña, España",NA,"i2_inaturalist_7652"
"7655",37.5162667855,-6.057680209,NA,"Xylocopa violacea",2016,9,24,"lrussoutk","lrussoutk",NA,NA,"Seville, Spain",31250,"i2_inaturalist_7655"
"7656",37.0427289,-6.4344467,NA,"Anthophora bimaculata",2016,9,23,"lrussoutk","lrussoutk",NA,NA,"Almonte, Huelva, Spain",56907,"i2_inaturalist_7656"
"7657",42.5087145499,-7.5587064001,NA,"Xylocopa violacea",2017,9,10,"manucernadas","manucernadas",NA,NA,"Lugo, España",NA,"i2_inaturalist_7657"
"7661",38.6464433333,-9.1868066667,NA,"Xylocopa violacea",2019,7,11,"llourenco92","llourenco92",NA,NA,"Sobreda, 2815 Sobreda, Portugal",4,"i2_inaturalist_7661"
"7665",42.46341107,-6.83124304,NA,"Xylocopa violacea",2017,7,26,"manucernadas","manucernadas",NA,NA,"Ourense, España",NA,"i2_inaturalist_7665"
"7668",41.1572140184,-8.6570992072,NA,"Bombus terrestris",2019,3,18,"teresafernandes","teresafernandes",NA,NA,"Porto, Portugal",185,"i2_inaturalist_7668"
"7669",41.1206335284,-8.2257842068,NA,"Apis mellifera",2019,3,8,"teresafernandes","teresafernandes",NA,NA,"Marco de Canaveses, Portugal",1634,"i2_inaturalist_7669"
"7670",38.7956378237,-9.3961415347,NA,"Apis mellifera",2019,7,9,"elliotgreiner","elliotgreiner",NA,NA,"Sintra-Cascais Natural Park, Sintra, Lisbon, PT",10,"i2_inaturalist_7670"
"7671",38.762495,-9.0928778333,NA,"Apis mellifera",2019,7,8,"elliotgreiner","elliotgreiner",NA,NA,"Lisbon Oceanarium, Lisbon, Lisbon, PT",NA,"i2_inaturalist_7671"
"7672",38.7165451795,-9.1549564619,NA,"Apis mellifera",2019,7,8,"elliotgreiner","elliotgreiner",NA,NA,"Rua de São Bento 289, Lisbon, Lisbon, PT",10,"i2_inaturalist_7672"
"7673",41.6242344235,-4.7292849477,NA,"Xylocopa violacea",2016,7,8,"jmori","jmori",NA,NA,"Valladolid, España",1,"i2_inaturalist_7673"
"7674",41.1564498376,-8.6586465462,NA,"Bombus terrestris",2017,3,8,"teresafernandes","teresafernandes",NA,NA,"Porto, Portugal",185,"i2_inaturalist_7674"
"7675",41.9730633333,-3.1527916667,NA,"Bombus pascuorum",2019,6,25,"igor1","igor1",NA,NA,"Río Arlanza, Palacios de la Sierra, Castilla y León, ES",10,"i2_inaturalist_7675"
"7676",38.7580454,-9.1582880479,NA,"Xylocopa violacea",2019,7,4,"sgseabra","sgseabra",NA,NA,"Campo Grande, 1600 Lisbon, Portugal",28,"i2_inaturalist_7676"
"7677",38.7580244843,-9.1584060651,NA,"Apis mellifera",2019,7,4,"sgseabra","sgseabra",NA,NA,"Lisbon, Portugal",30,"i2_inaturalist_7677"
"7681",38.5612333333,-9.1890516667,NA,"Xylocopa cantabrita",2019,7,6,"draposo79","draposo79",NA,NA,"Almada, Portugal",NA,"i2_inaturalist_7681"
"7682",38.7831764221,-9.1618328094,NA,"Bombus ruderatus",2019,7,6,"lgordinho","lgordinho",NA,NA,"Ameixoeira, 1750 Lisboa, Portugal",NA,"i2_inaturalist_7682"
"7683",37.4170608521,-6.1125211716,NA,"Bombus terrestris",2019,7,7,"lionelm","lionelm",NA,NA,"41909 Salteras, Sevilla, España",NA,"i2_inaturalist_7683"
"7684",42.4589083333,-6.7461716667,NA,"Bombus terrestris",2019,7,6,"jesusgonzalez1","jesusgonzalez1",NA,NA,"24443, Borrenes, Castilla y León, ES",5,"i2_inaturalist_7684"
"7685",37.0236728417,-7.9427411853,NA,"Xylocopa violacea",2019,7,5,"duarte","duarte",NA,NA,"Faro, Faro, Portugal",8,"i2_inaturalist_7685"
"7686",42.35372028,-8.71972652,NA,"Apis mellifera iberiensis",2019,7,6,"patatascocidass","patatascocidass",NA,NA,"36914 Marín, Pontevedra, España",9,"i2_inaturalist_7686"
"7688",43.23948928,-8.26598346,NA,"Bombus pascuorum",2019,7,6,"antonprego","antonprego",NA,NA,"Abegondo, 15318, La Coruña, España",6,"i2_inaturalist_7688"
"7689",43.23945886,-8.26600956,NA,"Bombus pascuorum",2019,7,6,"mauromm3","mauromm3",NA,NA,"Abegondo, 15318, La Coruña, España",9,"i2_inaturalist_7689"
"7691",43.2108421326,-4.9037194252,NA,"Bombus pascuorum",2019,7,2,"ciceron","ciceron",NA,NA,"24915 Posada de Valdeón, León, España",NA,"i2_inaturalist_7691"
"7692",42.8468555654,-5.4875833914,NA,"Apis mellifera",2019,5,23,"isidorodelrio","isidorodelrio",NA,NA,"24839 La Valcueva, León, España",4208,"i2_inaturalist_7692"
"7693",39.4708824158,-8.3304586411,NA,"Xylocopa violacea",2019,7,5,"altriflorestal","altriflorestal",NA,NA,"Constância, 2250 Constância, Portugal",NA,"i2_inaturalist_7693"
"7694",42.8471721752,-5.4817794263,NA,"Bombus terrestris",2018,8,26,"isidorodelrio","isidorodelrio",NA,NA,"León, ES-CL, ES",1052,"i2_inaturalist_7694"
"7695",39.4708709717,-8.3303318024,NA,"Amegilla quadrifasciata",2019,7,4,"altriflorestal","altriflorestal",NA,NA,"Constância, 2250 Constância, Portugal",NA,"i2_inaturalist_7695"
"7696",38.788143158,-9.1599721909,NA,"Apis mellifera",2019,7,4,"lgordinho","lgordinho",NA,NA,"Torrinha, 1750-194 Lisboa, Portugal",NA,"i2_inaturalist_7696"
"7699",37.0212083333,-8.9235366667,NA,"Apis mellifera",2019,7,4,"eddiecorwin","eddiecorwin",NA,NA,"Southwest Alentejo and Vicentine Coast Natural Park, Vila do Bispo, Faro, PT",16,"i2_inaturalist_7699"
"7700",37.0210779016,-8.9236506239,NA,"Apis mellifera",2019,7,4,"eddiecorwin","eddiecorwin",NA,NA,"Southwest Alentejo and Vicentine Coast Natural Park, Vila do Bispo, Faro, PT",1804,"i2_inaturalist_7700"
"7701",39.9363118202,-8.1902529075,NA,"Xylocopa violacea",2008,5,22,"anasacuta","anasacuta",NA,NA,"Pedrógão Grande, 3270, Portugal",188,"i2_inaturalist_7701"
"7704",38.6614684923,-9.2565330576,NA,"Xylocopa violacea",2019,7,2,"marioestevens","marioestevens",NA,NA,"Trafaria, Portugal",15,"i2_inaturalist_7704"
"7705",41.546855,-8.7856633333,NA,"Bombus terrestris",2019,6,29,"guilherme_caeiro-dias","guilherme_caeiro-dias",NA,NA,"Rua dos Emigrantes, Esposende, Braga, PT",5,"i2_inaturalist_7705"
"7706",37.4721833333,-7.4710466667,NA,"Apis mellifera",2019,4,27,"duarte","duarte",NA,NA,"Alcoutim, Faro, Portugal",NA,"i2_inaturalist_7706"
"7707",36.71923081,-4.41617132,NA,"Apis mellifera",2019,6,17,"chad_w","chad_w",NA,NA,"Paseo del Parque, 29015 Málaga, Spain",8,"i2_inaturalist_7707"
"7708",40.4585016667,-8.715775,NA,"Bombus terrestris",2019,6,30,"duarte","duarte",NA,NA,"Mira, Coimbra, Portugal",NA,"i2_inaturalist_7708"
"7709",40.3722598915,-3.7221768455,NA,"Bombus terrestris",2019,6,30,"villa1","villa1",NA,NA,"Poligono UZI0010 Ens Carabanchel, 71, 28054 Madrid, España",4,"i2_inaturalist_7709"
"7710",38.5545121779,-9.1883739724,NA,"Bombus terrestris",2019,6,20,"jvitor","jvitor",NA,NA,"Costa da Caparica, Portugal",15,"i2_inaturalist_7710"
"7711",38.8752373,-9.430311,NA,"Apis mellifera",2019,6,27,"raquel81","raquel81",NA,NA,"Tojeira, 2705 São João das Lampas, Portugal",736,"i2_inaturalist_7711"
"7712",38.66492189,-9.1690523389,NA,"Bombus ruderatus",2019,6,28,"marioestevens","marioestevens",NA,NA,"Almada, Portugal",10,"i2_inaturalist_7712"
"7713",38.6805973708,-9.1631902998,NA,"Apis mellifera",2019,6,24,"marioestevens","marioestevens",NA,NA,"Almada, Portugal",5,"i2_inaturalist_7713"
"7715",40.1833485002,-7.253184278,NA,"Bombus terrestris",2019,5,12,"gnomad","gnomad",NA,NA,"Castelo Branco, PT",2909,"i2_inaturalist_7715"
"7716",40.1726711278,-7.2261343404,NA,"Bombus terrestris",2019,5,12,"gnomad","gnomad",NA,NA,"Castelo Branco, PT",2909,"i2_inaturalist_7716"
"7720",38.5223544494,-9.1438382864,NA,"Apis mellifera",2019,6,26,"hbatista","hbatista",NA,NA,"Espaço Interpretativo da Lagoa Pequena",349,"i2_inaturalist_7720"
"7722",38.8828903,-9.3711123,NA,"Apis mellifera",2019,6,25,"raquel81","raquel81",NA,NA,"Odrinhas, 2705-713 São João das Lampas, Portugal",3132,"i2_inaturalist_7722"
"7723",38.8828903,-9.3711123,NA,"Bombus pascuorum",2019,6,25,"raquel81","raquel81",NA,NA,"Odrinhas, 2705-713 São João das Lampas, Portugal",3132,"i2_inaturalist_7723"
"7724",42.5010719299,-7.7013554573,NA,"Apis mellifera",2019,6,25,"guapa","guapa",NA,NA,"27438, Lugo, Spain",NA,"i2_inaturalist_7724"
"7727",38.7511883333,-9.149875,NA,"Apis mellifera",2019,6,24,"jbucho","jbucho",NA,NA,"Jardim Mário Soares, Lisboa, Lisbon, PT",32,"i2_inaturalist_7727"
"7728",41.1394666667,-8.60605,NA,"Bombus pascuorum",2019,6,24,"thankyouforeverythingmrholmes","thankyouforeverythingmrholmes",NA,NA,"Rua Cabo Simão 65, Vila Nova de Gaia, Porto, PT",5,"i2_inaturalist_7728"
"7729",42.571145,-5.3053416667,NA,"Apis mellifera",2019,6,22,"jesusgonzalez1","jesusgonzalez1",NA,NA,"Carretera de Mellanzos, Gradefes, Castilla y León, ES",5,"i2_inaturalist_7729"
"7730",40.3185876293,-3.5076631978,NA,"Xylocopa violacea",2019,6,22,"davidhorcajada02","davidhorcajada02",NA,NA,"28521 Rivas-Vaciamadrid, Madrid, España",263,"i2_inaturalist_7730"
"7733",39.052644778,-7.890512048,NA,"Apis mellifera",2019,6,22,"davidclp","davidclp",NA,NA,"7480-103 Avis, Portugal",4,"i2_inaturalist_7733"
"7734",39.0524458179,-7.8907466143,NA,"Apis mellifera",2019,6,22,"davidclp","davidclp",NA,NA,"7480-103 Avis, Portugal",4,"i2_inaturalist_7734"
"7735",43.4662283333,-3.808505,NA,"Bombus pascuorum",2019,6,19,"wildjohnlee","wildjohnlee",NA,NA,"Calle de la Cuesta de Atalaya, 1A, Santander, Cantabria, ES",65,"i2_inaturalist_7735"
"7737",38.6752844381,-8.4503340349,NA,"Apis mellifera",2019,6,19,"miguel399","miguel399",NA,NA,"7080-031 Vendas Novas, Portugal",33,"i2_inaturalist_7737"
"7738",41.0824799266,-8.6567565901,NA,"Apis mellifera",2019,6,19,"hamishlow","hamishlow",NA,NA,"Vila Nova de Gaia, Portugal",1367,"i2_inaturalist_7738"
"7739",38.744070637,-9.1703003738,NA,"Xylocopa violacea",2019,6,19,"louis100","louis100",NA,NA,"São Domingos de Benfica, Lisbon, Portugal",2,"i2_inaturalist_7739"
"7740",42.615635,-7.097262,NA,"Bombus pratorum",2019,6,16,"jonatan_antunez","jonatan_antunez",NA,NA,"Lugo, Spain",NA,"i2_inaturalist_7740"
"7746",41.0104502831,-5.7105421202,NA,"Bombus terrestris",2019,3,22,"michaelbakkerpaiva","michaelbakkerpaiva",NA,NA,"Salamanca, Spain",2,"i2_inaturalist_7746"
"7747",37.7078686271,-8.7846184149,NA,"Bombus terrestris",2019,2,23,"brunagalego","brunagalego",NA,NA,"Longueira/almograve, 7630-174, Portugal",8415,"i2_inaturalist_7747"
"7748",39.4010629889,-9.1329779913,NA,"Bombus pascuorum",2019,6,18,"gaberlunzi","gaberlunzi",NA,NA,"Parque Dom Carlos I, Caldas da Rainha, Portugal",250,"i2_inaturalist_7748"
"7749",39.42570477,-9.2111831534,NA,"Apis mellifera",2019,6,17,"gaberlunzi","gaberlunzi",NA,NA,"Foz do Arelho, Portugal",500,"i2_inaturalist_7749"
"7751",37.174325,-3.5873716667,NA,"Xylocopa violacea",2019,6,18,"terrytownpop3","terrytownpop3",NA,NA,"Alhambra Palace, Granada, Andalusia, ES",30,"i2_inaturalist_7751"
"7754",42.6244462879,-7.1183538123,NA,"Bombus rupestris",2019,6,15,"anxosromeo","anxosromeo",NA,NA,"Lugo, España",8,"i2_inaturalist_7754"
"7755",42.6244500485,-7.1190210854,NA,"Bombus barbutellus",2019,6,15,"anxosromeo","anxosromeo",NA,NA,"Lugo, España",8,"i2_inaturalist_7755"
"7756",42.6244906182,-7.1188281724,NA,"Bombus barbutellus",2019,6,15,"anxosromeo","anxosromeo",NA,NA,"Lugo, España",15,"i2_inaturalist_7756"
"7758",42.6593075646,-7.1892106533,NA,"Apis mellifera",2019,6,16,"anxosromeo","anxosromeo",NA,NA,"Lugar Paderne, 11, 27324 Paderne, Lugo, España",20,"i2_inaturalist_7758"
"7761",42.2709767176,-8.66095718,NA,"Bombus pascuorum",2019,6,15,"victoriacabaleiro","victoriacabaleiro",NA,NA,"Lugar Riofrio, 50, 36320 Redondela, Pontevedra, España",44,"i2_inaturalist_7761"
"7762",42.66007133,-7.18914684,NA,"Apis mellifera",2019,6,15,"jose_castro","jose_castro",NA,NA,"27324 Paderne, Lugo, España",6,"i2_inaturalist_7762"
"7764",42.6244429126,-7.1187961288,NA,"Bombus barbutellus",2019,6,15,"anxosromeo","anxosromeo",NA,NA,"Centro de Información, 27324 Folgoso do Caurel, Lugo, España",8,"i2_inaturalist_7764"
"7766",37.6003789822,-8.2042514718,NA,"Amegilla quadrifasciata",2019,6,10,"ingwephil","ingwephil",NA,NA,"Private Nature Reserve, Baixo Alentejo",262,"i2_inaturalist_7766"
"7769",38.7654831468,-9.2966467196,NA,"Apis mellifera",2019,6,14,"maremimar","maremimar",NA,NA,"Sintra, Portugal",31,"i2_inaturalist_7769"
"7770",37.3547583333,-5.976655,NA,"Apis mellifera",2019,5,5,"andresmelero","andresmelero",NA,NA,"Calle Guadalimar, 4, Sevilla, Andalucía, ES",8,"i2_inaturalist_7770"
"7773",38.7370868141,-9.1657651209,NA,"Xylocopa violacea",2019,6,13,"maremimar","maremimar",NA,NA,"Lisbon, Portugal",15,"i2_inaturalist_7773"
"7774",41.595404755,-8.3046361909,NA,"Apis mellifera",2019,6,12,"ac_pt","ac_pt",NA,NA,"Braga, PT",2362,"i2_inaturalist_7774"
"7776",38.7178692327,-9.1203672811,NA,"Apis mellifera",2019,6,13,"louis100","louis100",NA,NA,"Rua Washington, 1170-394 Lisboa, Portugal",33,"i2_inaturalist_7776"
"7778",40.7773895264,-3.3685071468,NA,"Bombus terrestris",2019,6,10,"lvaro16","lvaro16",NA,NA,"Valdenuño Fernández, 19185, Guadalajara, España",NA,"i2_inaturalist_7778"
"7779",41.8769683838,-8.8353013992,NA,"Bombus terrestris",2019,6,11,"manuelgonalves1","manuelgonalves1",NA,NA,"4910-135 Caminha, Portugal",NA,"i2_inaturalist_7779"
"7780",37.677395,-7.8375083333,NA,"Bombus terrestris",2019,6,10,"crpalma","crpalma",NA,NA,"Rua dos Eucaliptos, Mértola, Beja, PT",6,"i2_inaturalist_7780"
"7781",43.1697409422,-3.2468317822,NA,"Bombus pascuorum",2019,5,30,"enekogutierrez","enekogutierrez",NA,NA,"09585, Burgos, España",44,"i2_inaturalist_7781"
"7785",43.031596982,-3.3886061288,NA,"Bombus lapidarius",2019,6,9,"juaniv","juaniv",NA,NA,"09514, Junta de Traslaloma, Castilla y León, ES",8590,"i2_inaturalist_7785"
"7788",41.18149,-8.0140239,NA,"Bombus terrestris",2019,5,19,"daniel_ferreira","daniel_ferreira",NA,NA,"4640 Ovil, Portugal",1632,"i2_inaturalist_7788"
"7789",38.747114,-9.193375,NA,"Apis mellifera",2019,6,7,"maremimar","maremimar",NA,NA,"rua professor jose sebastião e silva",2,"i2_inaturalist_7789"
"7790",43.3439448822,-5.9413766116,NA,"Apis mellifera",2018,7,6,"ollosouca","ollosouca",NA,NA,"Sograndio de Abajo, 33193, Asturias, España",132,"i2_inaturalist_7790"
"7791",43.3623755106,-5.9008970484,NA,"Apis mellifera",2018,7,25,"ollosouca","ollosouca",NA,NA,"Principado de Asturias, ES-AS-AS, ES",132,"i2_inaturalist_7791"
"7792",43.3437486,-5.9414165094,NA,"Bombus terrestris",2019,6,7,"ollosouca","ollosouca",NA,NA,"Sograndio de Abajo, 33193, Asturias, España",132,"i2_inaturalist_7792"
"7793",42.5013737191,-7.704715499,NA,"Apis mellifera",2019,5,1,"guapa","guapa",NA,NA,"Lugo, Spain",31,"i2_inaturalist_7793"
"7794",42.5010414525,-7.7016525348,NA,"Xylocopa violacea",2019,5,1,"guapa","guapa",NA,NA,"Lugo, Spain",15,"i2_inaturalist_7794"
"7795",42.5010414525,-7.7016525348,NA,"Xylocopa cantabrita",2019,3,27,"guapa","guapa",NA,NA,"Lugo, Spain",15,"i2_inaturalist_7795"
"7797",42.5010414525,-7.7016525348,NA,"Bombus pascuorum",2019,4,2,"guapa","guapa",NA,NA,"Lugo, Spain",15,"i2_inaturalist_7797"
"7798",41.4873054,-8.7815239,NA,"Bombus pascuorum",2019,6,4,"ellycrazy","ellycrazy",NA,NA,"Av. Marginal Cedovém 3, 4740 Apúlia, Portugal",201,"i2_inaturalist_7798"
"7800",43.3610809174,-5.8504460379,NA,"Apis mellifera",2019,5,13,"bele_gs","bele_gs",NA,NA,"33007 Oviedo, Asturias, España",4208,"i2_inaturalist_7800"
"7801",38.7472259404,-9.1939258284,NA,"Apis mellifera",2019,6,3,"carolinacalado","carolinacalado",NA,NA,"Lisboa, Portugal",51,"i2_inaturalist_7801"
"7803",42.1098375892,-7.8347590193,NA,"Xylocopa violacea",2018,10,20,"david_boso","david_boso",NA,NA,"32652 Pereira, Ourense, España",263,"i2_inaturalist_7803"
"7804",36.4842826361,-4.9769150186,NA,"Apis mellifera",2019,6,3,"midnightgoblin","midnightgoblin",NA,NA,"Avenida de Antonio Mingote, 2, Marbella, Andalusia, ES",30,"i2_inaturalist_7804"
"7806",39.8152495188,-5.3477304335,NA,"Apis mellifera",2019,6,2,"andonijbravo","andonijbravo",NA,NA,"10392, Berrocalejo, Extremadura, ES",9944,"i2_inaturalist_7806"
"7807",42.0290464057,-7.874797351,NA,"Bombus pascuorum",2019,6,1,"anxosromeo","anxosromeo",NA,NA,"Ourense, España",15,"i2_inaturalist_7807"
"7808",38.7199713735,-9.1727300361,NA,"Xylocopa violacea",2019,6,2,"beatrizvalerio_","beatrizvalerio_",NA,NA,"Campo de Ourique, Lisboa, Portugal",33,"i2_inaturalist_7808"
"7809",37.4015860747,-6.1086468771,NA,"Apis mellifera",2019,5,31,"faunadeandalucia","faunadeandalucia",NA,NA,"41909 Salteras, Sevilla, España",713837,"i2_inaturalist_7809"
"7810",43.4224973255,-3.9961933883,NA,"Bombus lucorum",2019,5,31,"johnwitton","johnwitton",NA,NA,"Cantabria, ES-CB, ES",32,"i2_inaturalist_7810"
"7812",41.2333,-8.518195,NA,"Apis mellifera",2019,5,22,"joaoplgnd","joaoplgnd",NA,NA,"Travessa Real, Valongo, Porto, PT",5,"i2_inaturalist_7812"
"7813",43.4756616667,-3.7877133333,NA,"Bombus terrestris",2019,5,28,"anchoilla","anchoilla",NA,NA,"Avenida de Fernández Castañeda, Santander, Cantabria, ES",6,"i2_inaturalist_7813"
"7814",37.0953182439,-3.5621901301,NA,"Apis mellifera",2012,4,1,"gbohne","gbohne",NA,NA,"Granada, ES-AN, ES",NA,"i2_inaturalist_7814"
"7815",37.08245533,-8.9080263288,NA,"Apis mellifera",2019,5,27,"kafu","kafu",NA,NA,"Southwest Alentejo and Vicentine Coast Natural Park, Vila do Bispo, Faro, PT",22,"i2_inaturalist_7815"
"7817",43.4224386338,-3.9961874818,NA,"Apis mellifera",2019,5,27,"johnwitton","johnwitton",NA,NA,"Calle Millajo, 549, Miengo, Cantabria, ES",48,"i2_inaturalist_7817"
"7820",41.398528,-8.7562338,NA,"Apis mellifera",2019,4,29,"ellycrazy","ellycrazy",NA,NA,"4495 Amorim, Portugal",168,"i2_inaturalist_7820"
"7821",43.4223095573,-3.995970987,NA,"Bombus ruderatus",2019,5,26,"johnwitton","johnwitton",NA,NA,"Calle Millajo, 549, Miengo, Cantabria, ES",16,"i2_inaturalist_7821"
"7822",43.4213708575,-3.9963976994,NA,"Apis mellifera",2019,5,26,"annewitton","annewitton",NA,NA,"Calle Millajo, 545, Miengo, Cantabria, ES",1221,"i2_inaturalist_7822"
"7824",36.1394716982,-5.3537059575,NA,"Xylocopa violacea",2019,5,25,"tysonleeholmes","tysonleeholmes",NA,NA,"Gibraltar GX11 1AA, Gibraltar",17,"i2_inaturalist_7824"
"7826",38.6629963129,-9.1679750694,NA,"Apis mellifera",2019,5,25,"raquel81","raquel81",NA,NA,"Almada, Portugal",442,"i2_inaturalist_7826"
"7827",39.29271319,-8.75807899,NA,"Bombus terrestris",2019,5,25,"rpucarinho","rpucarinho",NA,NA,"Várzea, 2005, Portugal",9,"i2_inaturalist_7827"
"7829",38.6647417318,-9.16687153,NA,"Bombus terrestris",2019,5,25,"ldacosta","ldacosta",NA,NA,"2810-262 Almada, Portugal",5,"i2_inaturalist_7829"
"7832",38.6638420355,-9.1691642068,NA,"Apis mellifera",2019,5,25,"luis2","luis2",NA,NA,"2810-262 Almada, Portugal",7,"i2_inaturalist_7832"
"7833",38.6647028341,-9.1666880632,NA,"Apis mellifera",2019,5,25,"ldacosta","ldacosta",NA,NA,"2810-262 Almada, Portugal",5,"i2_inaturalist_7833"
"7834",38.570142486,-8.907018951,NA,"Bombus terrestris",2019,5,25,"cmluis","cmluis",NA,NA,"2950-288 Palmela, Portugal",4,"i2_inaturalist_7834"
"7835",38.6656073651,-9.1666406694,NA,"Eucera elongatula",2019,5,25,"patriciatiago","patriciatiago",NA,NA,"Almada, Portugal",15,"i2_inaturalist_7835"
"7836",41.2326096709,-8.5176636203,NA,"Apis mellifera",2019,5,22,"mbr28","mbr28",NA,NA,"4445 Alfena, Portugal",19,"i2_inaturalist_7836"
"7841",41.2339869862,-8.5177996095,NA,"Apis mellifera",2019,5,22,"pedro_pereira","pedro_pereira",NA,NA,"4445 Alfena, Portugal",5,"i2_inaturalist_7841"
"7842",41.2323196126,-8.5173997248,NA,"Apis mellifera",2019,5,22,"pedro_pereira","pedro_pereira",NA,NA,"4445 Alfena, Portugal",2,"i2_inaturalist_7842"
"7844",42.7672615051,-8.6553955078,NA,"Xylocopa violacea",2019,5,22,"silent_moose","silent_moose",NA,NA,"15917 Padrón, A Coruña, Spain",NA,"i2_inaturalist_7844"
"7845",40.3703640823,-3.7193648046,NA,"Bombus terrestris",2019,5,22,"villa1","villa1",NA,NA,"Calle de Gainza, 24, 28041 Madrid, España",4,"i2_inaturalist_7845"
"7846",40.6074147476,-4.0247402078,NA,"Bombus terrestris",2019,5,21,"juliogallego","juliogallego",NA,NA,"Calle de la Amatista, 39–47, Galapagar, Madrid, ES",32,"i2_inaturalist_7846"
"7850",38.7550677056,-9.1589042732,NA,"Xylocopa violacea",2019,5,20,"crpalma","crpalma",NA,NA,"Alameda da Universidade, Lisboa, Lisbon, PT",65,"i2_inaturalist_7850"
"7851",40.4207690293,-3.7140115723,NA,"Bombus terrestris",2019,5,19,"jesusgonzalez1","jesusgonzalez1",NA,NA,"Jardines de Sabatini, Madrid, Madrid, ES",10,"i2_inaturalist_7851"
"7852",38.6640472406,-9.169369298,NA,"Apis mellifera",2019,5,17,"marioestevens","marioestevens",NA,NA,"Almada, Portugal",15,"i2_inaturalist_7852"
