"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..GPS;.~10km)","Year","month","day","Start.date","End.Date","Collector","Determiner","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Collection.Location_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.192073°"," -2.100304°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.192073°"," -2.100304°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.192073°"," -2.100304°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.192073°"," -2.100304°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.192073°"," -2.100304°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.200600°"," -2.128500°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.200600°"," -2.128500°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.200600°"," -2.128500°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.200600°"," -2.128500°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.200600°"," -2.128500°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.200600°"," -2.128500°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.200600°"," -2.128500°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.200600°"," -2.128500°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.200600°"," -2.128500°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.200600°"," -2.128500°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.230115°"," -2.037801°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.230115°"," -2.037801°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.230115°"," -2.037801°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.230115°"," -2.037801°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.230115°"," -2.037801°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.230115°"," -2.037801°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.230115°"," -2.037801°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.230115°"," -2.037801°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.230115°"," -2.037801°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.230115°"," -2.037801°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","vestalis",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.248035°"," -2.037266°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.248035°"," -2.037266°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","vestalis",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.248035°"," -2.037266°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.248035°"," -2.037266°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.248035°"," -2.037266°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.248035°"," -2.037266°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.248035°"," -2.037266°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",1,0,1,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","ruderatus",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.248035°"," -2.037266°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.248035°"," -2.037266°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","vestalis",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.248035°"," -2.037266°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.248035°"," -2.037266°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","vestalis",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.248035°"," -2.037266°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
"Bombus","vestalis",NA,"Spain","Región de Murcia","El Sabinar (Moratalla)"," 38.248035°"," -2.037266°","~100 metres",2019,6,3,NA,NA,"Pilar de la Rúa and Vicente Martínez López","DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López and Pilar De la Rúa",NA,NA
